customer_id,first_name,last_name,dob,gender,sin,phone,email,occupation,income_bracket,customer_segment,acquisition_channel,location_id,created_at,is_active
2076,Matthew,Moore,1996-12-24,Male,***-***-4345,773 301 2682,cassandranewman@example.com,Doctor,30K-60K,Mass Market,Mobile App,195,2015-01-13,True
2077,Roberto,Velazquez,1976-05-31,Male,***-***-1408,1 (390) 852-4146,jameswaters@example.net,Construction Worker,60K-100K,Emerging Affluent,Mobile App,131,2020-09-19,True
2078,Heather,Barker,1982-06-10,Female,***-***-3739,900.629.0215,kerriparker@example.net,Doctor,60K-100K,Mass Market,Mobile App,68,2019-04-24,True
2079,Jamie,Wells,1999-11-11,Non-binary,***-***-4695,1 (397) 223-7808,kelly04@example.net,Construction Worker,<30K,Mass Market,Branch,84,2015-02-06,True
2080,Christopher,Tate,1961-01-02,Male,***-***-5421,682-003-5490 x182,gloriaanderson@example.com,Construction Worker,<30K,Mass Market,Branch,238,2015-10-28,True
2081,Jamie,Wilson,1992-06-02,Male,***-***-8773,(664) 875-1349,reynoldsbarbara@example.org,Government Employee,60K-100K,Mass Market,Branch,208,2021-06-01,True
2082,Laura,Cain,1948-11-28,Male,***-***-3138,957-677-9517,agriffith@example.org,Software Developer,60K-100K,Mass Market,Online,217,2016-10-29,True
2083,Mary,Miller,1998-12-09,Male,***-***-6651,859.021.2091,james23@example.org,Business Owner,100K-200K,Emerging Affluent,Referral,200,2016-11-15,True
2084,Joshua,Mora,1998-06-24,Male,***-***-9798,911-762-0391,jeremiah87@example.net,Lawyer,<30K,Mass Market,Mobile App,74,2020-03-02,True
2085,Justin,Williams,1998-12-12,Female,***-***-9779,831-005-3409 x447,kara38@example.org,Government Employee,30K-60K,Mass Market,Online,173,2017-03-10,True
2086,Amanda,Williams,2004-01-14,Male,***-***-7215,1 (460) 691-7248,mevans@example.org,Engineer,100K-200K,Emerging Affluent,Mobile App,179,2020-12-12,True
2087,Nicole,Baker,1981-09-10,Female,***-***-2451,856-124-9089,normanjustin@example.org,Lawyer,30K-60K,Mass Market,Branch,59,2016-01-11,True
2088,Jacqueline,Schmitt,1967-01-06,Male,***-***-9668,153-628-6848,sjimenez@example.net,Government Employee,60K-100K,Emerging Affluent,Mobile App,102,2021-12-18,True
2089,Cristina,Martinez,1966-03-21,Non-binary,***-***-5564,164-801-6389 x760,debra92@example.org,Doctor,200K+,Private Banking,Branch,162,2017-08-02,True
2090,Sandra,Moody,1952-01-25,Non-binary,***-***-7721,132-001-2512 x781,meyerbrittany@example.org,Retail Worker,100K-200K,Emerging Affluent,Branch,98,2018-03-09,True
2091,Jacob,Molina,1963-09-06,Female,***-***-3431,954 447 3369,kaufmanleah@example.org,Business Owner,100K-200K,High Net Worth,Branch,135,2021-11-19,True
2092,Vanessa,Acevedo,2006-06-01,Female,***-***-5074,1 (134) 865-4933,thompsonelizabeth@example.com,Construction Worker,30K-60K,Mass Market,Branch,233,2020-03-25,False
2093,Laura,Allen,1957-11-03,Female,***-***-2474,100 689 8844,tammy60@example.net,Teacher,60K-100K,Emerging Affluent,Branch,154,2015-08-10,True
2094,Oscar,Morrison,1979-01-20,Female,***-***-3494,677 176 1770,jamesjohns@example.com,Business Owner,<30K,Mass Market,Branch,226,2015-09-23,True
2095,Heather,Hoffman,1966-12-04,Female,***-***-8533,937-997-2120 x401,kathleen31@example.net,Student,100K-200K,Emerging Affluent,Referral,62,2021-03-23,True
2096,Jeffrey,Chambers,2004-03-22,Female,***-***-9972,174.556.3112,anthony01@example.com,Truck Driver,60K-100K,Emerging Affluent,Online,117,2018-04-27,True
2097,Kathleen,White,1993-01-24,Female,***-***-5543,629.101.8434,jorge65@example.org,Retired,<30K,Mass Market,Branch,162,2018-08-30,True
2098,Jamie,Reeves,1972-08-12,Male,***-***-2395,764.703.4175,victorpittman@example.org,Retail Worker,<30K,Mass Market,Branch,205,2017-05-29,True
2099,William,Lambert,1974-05-24,Non-binary,***-***-6063,905 338 4462,joseph37@example.org,Nurse,30K-60K,Mass Market,Mobile App,99,2015-03-13,True
2100,Kevin,King,1987-10-21,Female,***-***-5550,(583) 966-2326,johnathan88@example.net,Truck Driver,100K-200K,Emerging Affluent,Online,165,2021-06-18,True
2101,Tamara,Oneill,2005-05-31,Female,***-***-7626,303-564-3701 x368,ucarr@example.com,Truck Driver,100K-200K,Emerging Affluent,Online,234,2016-01-12,True
2102,Samantha,Thomas,1987-05-09,Female,***-***-9832,(183) 598-6464 x400,carlos83@example.com,Government Employee,<30K,Mass Market,Branch,180,2018-05-30,True
2103,Ruth,Nelson,2007-03-04,Male,***-***-1018,(454) 480-2757 x641,castroryan@example.net,Nurse,<30K,Mass Market,Mobile App,151,2018-06-27,True
2104,Kendra,French,1986-05-23,Male,***-***-3227,(172) 288-1671 x684,rachel91@example.org,Software Developer,60K-100K,Emerging Affluent,Branch,142,2017-02-15,True
2105,David,Simpson,2007-11-09,Non-binary,***-***-1285,150.628.6710,mariapotter@example.org,Engineer,30K-60K,Mass Market,Branch,91,2020-04-25,True
2106,Richard,Miller,1948-02-21,Male,***-***-2903,1-841-809-3270,brettfisher@example.org,Retired,200K+,Private Banking,Online,68,2018-10-24,True
2107,Walter,Wilson,1997-01-22,Female,***-***-7513,995-926-8002,andrew02@example.net,Teacher,100K-200K,Emerging Affluent,Mobile App,66,2018-01-27,True
2108,Danielle,Smith,1988-11-06,Male,***-***-4969,(411) 414-4330,roblesmichael@example.net,Doctor,30K-60K,Mass Market,Branch,73,2021-01-09,True
2109,Justin,Lee,1949-04-04,Male,***-***-7999,116 765 2288,beltranmichael@example.org,Teacher,60K-100K,Emerging Affluent,Online,83,2017-04-12,True
2110,Shawn,Lopez,1978-03-16,Female,***-***-8130,(734) 437-3405,dbrown@example.com,Construction Worker,100K-200K,High Net Worth,Branch,248,2020-07-06,True
2111,Kristin,Goodwin,1943-12-02,Non-binary,***-***-6004,+1 (222) 445-2382,joyce71@example.org,Retired,100K-200K,Emerging Affluent,Branch,87,2021-12-02,False
2112,Derrick,Patrick,1971-01-09,Non-binary,***-***-2754,(717) 616-7808,susan89@example.org,Lawyer,30K-60K,Mass Market,Branch,111,2019-06-15,True
2113,Melanie,Sosa,1952-02-28,Female,***-***-9057,+1 (907) 780-6031,dawngray@example.net,Business Owner,60K-100K,Emerging Affluent,Branch,111,2015-06-08,True
2114,Charles,Lee,1996-02-11,Male,***-***-6207,955 698 3316,moorekeith@example.com,Construction Worker,200K+,High Net Worth,Branch,224,2019-07-28,True
2115,Ashley,Willis,2008-05-14,Female,***-***-7853,(368) 305-5645 x683,blake63@example.com,Student,60K-100K,Emerging Affluent,Mobile App,140,2016-08-24,False
2116,Nicholas,Fisher,1945-12-08,Male,***-***-8240,975.264.9698,brianbradley@example.net,Government Employee,100K-200K,High Net Worth,Mobile App,190,2018-06-02,True
2117,Alexis,Olsen,1973-08-23,Female,***-***-3615,1 (183) 975-1232,zschneider@example.org,Lawyer,100K-200K,High Net Worth,Branch,104,2017-10-07,True
2118,Wanda,Davis,1965-06-11,Female,***-***-8919,1 (363) 575-7515,lingerald@example.com,Accountant,<30K,Mass Market,Mobile App,83,2016-02-29,True
2119,Carla,Cardenas,1948-01-21,Male,***-***-7199,(466) 105-6369 x886,wellsjohn@example.org,Doctor,100K-200K,Emerging Affluent,Branch,79,2020-03-17,True
2120,Richard,Frank,1981-08-10,Female,***-***-3680,581-557-3367 x171,keithashley@example.net,Retail Worker,30K-60K,Mass Market,Branch,95,2015-08-28,True
2121,Steven,Hopkins,2007-09-22,Male,***-***-3027,1 (871) 385-6900,lisasmith@example.com,Teacher,30K-60K,Mass Market,Referral,207,2018-01-31,True
2122,Alec,Thompson,1999-04-08,Male,***-***-8029,+1 (386) 984-8823,adkinsdebbie@example.net,Manager,30K-60K,Mass Market,Branch,137,2019-04-02,True
2123,Crystal,Sims,1979-03-09,Female,***-***-9654,+1 (306) 595-4013,jamesle@example.net,Doctor,100K-200K,High Net Worth,Branch,158,2021-07-15,True
2124,Lori,Chambers,1947-04-02,Female,***-***-2650,1-543-387-1513,hunterkyle@example.net,Engineer,200K+,High Net Worth,Branch,92,2019-09-28,True
2125,Ryan,Wells,1999-06-18,Female,***-***-5049,109-725-8645 x038,joshualloyd@example.org,Business Owner,30K-60K,Mass Market,Branch,232,2018-05-27,True
2126,Andrew,Hall,1945-01-17,Female,***-***-9137,1-206-041-0814,carrtyler@example.org,Nurse,30K-60K,Mass Market,Branch,237,2020-08-08,True
2127,Philip,Moss,1990-12-13,Non-binary,***-***-4303,269-041-9741,ryan46@example.net,Teacher,60K-100K,Mass Market,Online,191,2021-06-09,True
2128,Linda,Ortega,1966-04-16,Male,***-***-1216,624-601-6171 x626,laura85@example.com,Manager,60K-100K,Emerging Affluent,Branch,172,2021-10-30,True
2129,Christian,Campbell,1978-05-29,Female,***-***-7798,+1 (598) 082-0823,mgriffith@example.net,Engineer,30K-60K,Mass Market,Referral,77,2020-03-11,True
2130,Michael,Ellison,1970-02-10,Male,***-***-1834,(465) 014-5373 x684,gomezbradley@example.org,Student,100K-200K,Emerging Affluent,Online,76,2020-08-10,True
2131,Kayla,Frazier,1978-08-20,Female,***-***-1154,1-486-517-5169,amy38@example.com,Retired,30K-60K,Mass Market,Branch,103,2020-02-17,False
2132,Gregory,Flores,1967-04-05,Male,***-***-3727,685 163 3750,bcarter@example.com,Doctor,30K-60K,Mass Market,Online,164,2015-01-20,True
2133,Diane,Banks,1968-12-26,Female,***-***-8666,+1 (918) 344-6351,jacob19@example.net,Teacher,<30K,Mass Market,Mobile App,78,2021-06-14,True
2134,Michael,Shannon,1998-04-24,Female,***-***-3126,956 188 3092,desireediaz@example.com,Government Employee,60K-100K,Emerging Affluent,Branch,203,2017-07-23,True
2135,Ashley,Maldonado,1988-07-02,Male,***-***-4243,(498) 525-9188,thomas34@example.com,Software Developer,60K-100K,Emerging Affluent,Branch,109,2017-06-30,True
2136,James,Mccoy,2000-11-15,Male,***-***-5698,1-281-110-2133,hsummers@example.com,Doctor,100K-200K,Emerging Affluent,Branch,236,2019-04-11,True
2137,Lisa,Watkins,1995-06-02,Male,***-***-5208,152-182-9649,ycontreras@example.net,Retired,30K-60K,Mass Market,Mobile App,100,2020-11-30,True
2138,Brandon,Smith,1996-10-12,Female,***-***-7401,858-371-0809,fbrown@example.net,Lawyer,<30K,Mass Market,Branch,149,2016-01-18,True
2139,Kristen,Jacobs,1985-10-21,Female,***-***-1326,205 100 9696,ejimenez@example.com,Truck Driver,100K-200K,High Net Worth,Mobile App,225,2021-03-26,True
2140,Michele,Brown,1950-01-14,Non-binary,***-***-6974,191.790.9988,jbradley@example.org,Student,<30K,Mass Market,Referral,87,2018-05-23,True
2141,Jeffrey,Rios,2005-04-13,Male,***-***-2191,716 615 2840,briansalazar@example.net,Engineer,<30K,Mass Market,Online,53,2020-03-10,True
2142,Matthew,Hansen,1973-09-05,Female,***-***-3564,502.034.7403,milestiffany@example.net,Accountant,30K-60K,Mass Market,Mobile App,230,2019-03-24,True
2143,Carlos,Perez,1940-11-09,Female,***-***-5797,(259) 052-2253 x848,freemanfrank@example.com,Doctor,<30K,Mass Market,Branch,57,2021-04-22,True
2144,Shannon,Moreno,1944-02-25,Female,***-***-6183,(752) 441-9466,garciacharles@example.com,Business Owner,100K-200K,High Net Worth,Branch,88,2019-10-04,True
2145,Wyatt,Castillo,2007-08-03,Female,***-***-7359,+1 (146) 954-3333,phernandez@example.com,Student,100K-200K,High Net Worth,Branch,233,2020-09-17,True
2146,Raymond,Foster,1942-12-20,Male,***-***-2486,807 666 0967,kennethharris@example.com,Teacher,30K-60K,Mass Market,Branch,55,2017-01-22,True
2147,Beth,Gates,2007-08-23,Non-binary,***-***-9037,1-785-615-9006,murrayjillian@example.com,Doctor,100K-200K,Emerging Affluent,Mobile App,200,2020-12-01,True
2148,Robin,Smith,1965-08-10,Male,***-***-2821,707-854-3374 x604,gregorygeorge@example.org,Nurse,100K-200K,Emerging Affluent,Online,70,2019-03-08,True
2149,Andrea,Robbins,1964-10-13,Male,***-***-9155,254 675 5358,kathleen68@example.org,Doctor,100K-200K,Emerging Affluent,Branch,143,2021-05-13,True
2150,Angela,Dunlap,1956-02-29,Female,***-***-3634,(799) 601-7994 x468,masseyjason@example.org,Manager,30K-60K,Mass Market,Referral,55,2020-01-04,True
2151,Jake,Bennett,1974-06-21,Female,***-***-7927,+1 (214) 984-6420,rbutler@example.com,Construction Worker,100K-200K,High Net Worth,Online,87,2020-04-11,True
2152,Ashlee,Russell,1949-05-09,Female,***-***-3007,(648) 478-6634 x235,cassiejones@example.net,Retail Worker,<30K,Mass Market,Online,118,2021-10-14,True
2153,Todd,Martinez,1979-07-25,Female,***-***-4547,(341) 550-7079,michaelzhang@example.org,Teacher,60K-100K,Emerging Affluent,Online,129,2019-05-15,False
2154,Anthony,Hill,1993-06-25,Male,***-***-5943,+1 (119) 626-0346,latoya61@example.org,Doctor,60K-100K,Emerging Affluent,Mobile App,231,2021-05-07,True
2155,Teresa,Bates,1993-04-04,Female,***-***-7462,1-655-326-2025,daniel52@example.com,Retired,30K-60K,Mass Market,Online,88,2020-11-11,True
2156,Sabrina,Moreno,1993-01-06,Male,***-***-5107,1 (710) 422-7311,regina11@example.com,Nurse,30K-60K,Mass Market,Branch,218,2018-10-12,True
2157,Alan,Goodwin,1965-09-14,Female,***-***-6542,860 303 6298,adrian02@example.net,Manager,60K-100K,Mass Market,Referral,153,2018-01-31,True
2158,Patricia,Salazar,1984-05-15,Male,***-***-9256,(601) 706-1933,gonzalezjennifer@example.net,Business Owner,60K-100K,Mass Market,Online,64,2015-06-23,True
2159,William,Jackson,1993-02-07,Female,***-***-7445,(228) 039-4108,renee53@example.net,Lawyer,60K-100K,Mass Market,Referral,96,2020-12-14,True
2160,Alyssa,Gibson,1958-03-05,Female,***-***-9598,141.432.0366,fgordon@example.net,Business Owner,30K-60K,Mass Market,Online,88,2019-05-01,True
2161,Melanie,Sawyer,1985-01-03,Female,***-***-8029,508 568 4654,keykelly@example.com,Accountant,60K-100K,Emerging Affluent,Referral,131,2016-03-29,True
2162,Katherine,Wilson,1990-09-29,Female,***-***-8591,(982) 836-5878,cathyhuffman@example.com,Software Developer,60K-100K,Mass Market,Referral,139,2017-06-01,True
2163,Mario,Rivera,1975-02-05,Female,***-***-9633,+1 (762) 410-3513,maynardmichael@example.com,Accountant,30K-60K,Mass Market,Branch,97,2015-12-16,True
2164,Deanna,Stephenson,1961-07-20,Male,***-***-3884,202 829 3399,nclark@example.org,Nurse,100K-200K,Emerging Affluent,Mobile App,88,2020-12-15,True
2165,Carmen,Smith,1968-01-04,Female,***-***-7978,915 301 7199,aleccastillo@example.org,Lawyer,<30K,Mass Market,Branch,176,2020-06-03,True
2166,Ricky,White,1998-11-13,Male,***-***-5734,1 (717) 203-3505,stephanie91@example.net,Accountant,30K-60K,Mass Market,Mobile App,154,2019-04-01,True
2167,Chelsea,Gonzales,1977-04-10,Female,***-***-1128,213 563 6975,villanuevaangelica@example.com,Manager,30K-60K,Mass Market,Online,96,2016-07-26,True
2168,Rebecca,Campbell,1993-12-21,Female,***-***-1227,(753) 747-7413 x445,mbrown@example.org,Teacher,100K-200K,High Net Worth,Mobile App,119,2016-02-13,True
2169,Brooke,Barnes,1964-07-11,Male,***-***-2170,(858) 007-0337,jason17@example.net,Software Developer,30K-60K,Mass Market,Online,245,2017-03-16,True
2170,Sarah,Mathis,2004-12-12,Female,***-***-1644,299 299 8459,virginia02@example.net,Government Employee,30K-60K,Mass Market,Branch,53,2021-04-28,False
2171,Chloe,Adams,1948-02-01,Male,***-***-5581,(926) 555-7300 x377,oramos@example.com,Truck Driver,30K-60K,Mass Market,Online,79,2016-08-15,True
2172,Brian,Collins,1981-12-06,Male,***-***-1087,443.404.9316,olsonstacey@example.org,Doctor,30K-60K,Mass Market,Branch,195,2021-01-16,True
2173,Kathleen,Jones,1996-09-03,Male,***-***-6325,1 (418) 823-2272,laurasteele@example.net,Teacher,30K-60K,Mass Market,Referral,107,2018-02-09,True
2174,Anna,Frank,1943-03-23,Male,***-***-2425,174-950-8461,james22@example.org,Nurse,30K-60K,Mass Market,Mobile App,81,2021-09-17,True
2175,Tanya,Hall,1942-04-24,Female,***-***-1974,329-616-7507 x602,isweeney@example.com,Nurse,30K-60K,Mass Market,Mobile App,234,2017-07-15,True
2176,Gavin,Lewis,1979-07-30,Female,***-***-5976,1 (405) 877-6083,karen12@example.com,Retail Worker,30K-60K,Mass Market,Mobile App,201,2016-03-24,True
2177,Frank,Flores,1982-04-28,Male,***-***-9947,1-331-781-3675,michaelvasquez@example.com,Truck Driver,60K-100K,Emerging Affluent,Branch,51,2020-03-27,True
2178,Cynthia,Rodriguez,1945-09-13,Male,***-***-9939,922 390 6639,kochtracy@example.org,Engineer,60K-100K,Mass Market,Referral,77,2017-05-20,True
2179,Glenda,Hooper,2003-08-18,Male,***-***-7085,357 884 5855,timothy99@example.com,Construction Worker,100K-200K,Emerging Affluent,Mobile App,127,2019-06-11,True
2180,Dennis,Miller,1940-07-26,Male,***-***-4689,(108) 539-0747,elizabethlester@example.com,Nurse,30K-60K,Mass Market,Mobile App,140,2019-06-22,False
2181,Tracey,Novak,1973-03-23,Male,***-***-3522,997.161.6405,crosbyelizabeth@example.com,Construction Worker,30K-60K,Mass Market,Online,217,2015-10-03,True
2182,Michael,Walton,2000-03-27,Male,***-***-6531,174-488-9167,joseph79@example.com,Accountant,30K-60K,Mass Market,Branch,234,2019-02-25,True
2183,Brian,Garner,1977-01-20,Female,***-***-5666,137-091-4370,antonio82@example.net,Student,<30K,Mass Market,Referral,210,2015-10-01,True
2184,Angela,Owens,1964-07-03,Male,***-***-3674,(734) 632-7687,edavis@example.net,Lawyer,100K-200K,Emerging Affluent,Online,52,2016-04-23,True
2185,Derrick,Perkins,2001-03-11,Male,***-***-3069,(759) 936-4334,egrant@example.com,Business Owner,<30K,Mass Market,Mobile App,119,2018-02-06,True
2186,Anthony,Austin,1970-10-08,Female,***-***-7435,522-822-8894 x909,michelelee@example.org,Retail Worker,<30K,Mass Market,Mobile App,207,2016-07-23,True
2187,Lisa,Rodriguez,1946-11-24,Male,***-***-2232,786-948-0510 x730,felicia06@example.com,Software Developer,<30K,Mass Market,Online,201,2021-10-18,True
2188,Erica,Byrd,2001-08-25,Female,***-***-2522,(204) 593-3001,tylersims@example.net,Lawyer,30K-60K,Mass Market,Branch,165,2017-12-05,True
2189,Brooke,Gomez,1954-05-11,Male,***-***-4753,155-790-2742,manuel52@example.com,Teacher,200K+,High Net Worth,Online,110,2017-05-15,True
2190,Hunter,Anderson,1974-03-03,Male,***-***-9334,903.585.3045,samuelmoore@example.com,Retired,<30K,Mass Market,Mobile App,115,2015-03-04,True
2191,Arthur,Wagner,1952-01-26,Male,***-***-4744,717 417 5655,mitchell35@example.org,Engineer,100K-200K,Emerging Affluent,Branch,202,2015-11-15,True
2192,John,Allen,1947-10-30,Male,***-***-4130,406 930 6010,mnguyen@example.org,Nurse,60K-100K,Emerging Affluent,Referral,67,2016-06-17,True
2193,Robert,Ramos,2001-10-10,Male,***-***-3286,1-382-029-4155,dmullins@example.net,Teacher,30K-60K,Mass Market,Online,77,2015-11-21,True
2194,Ryan,Collins,1972-01-16,Female,***-***-3288,1 (449) 007-1742,griffithanna@example.net,Accountant,60K-100K,Mass Market,Online,83,2020-09-16,True
2195,Jessica,Davis,1993-10-20,Female,***-***-5167,+1 (647) 663-8155,mcleanrobert@example.org,Retired,60K-100K,Emerging Affluent,Referral,133,2019-01-19,True
2196,Erin,Pacheco,1966-04-17,Male,***-***-9892,+1 (437) 123-7380,heather64@example.com,Software Developer,60K-100K,Mass Market,Online,161,2015-12-10,True
2197,Michael,Chan,1951-07-21,Female,***-***-8045,1 (692) 639-8234,tsimon@example.net,Retail Worker,30K-60K,Mass Market,Branch,209,2019-09-04,False
2198,James,Thomas,1953-03-30,Male,***-***-1939,192-143-4068 x487,thale@example.com,Government Employee,30K-60K,Mass Market,Online,213,2021-12-22,True
2199,Emily,Hull,1986-03-12,Female,***-***-6253,173 298 9092,rhondaholloway@example.com,Student,100K-200K,Emerging Affluent,Online,173,2019-06-19,True
2200,Ryan,Carr,2006-03-17,Male,***-***-3757,158-197-3463 x588,stevecraig@example.net,Retail Worker,100K-200K,Emerging Affluent,Branch,106,2019-02-07,True
2201,Daniel,Lowe,1991-02-04,Male,***-***-3605,+1 (875) 218-0737,loriflowers@example.com,Nurse,60K-100K,Mass Market,Branch,140,2021-05-14,True
2202,Barbara,Maldonado,1969-10-25,Female,***-***-3752,688-847-5694 x332,anna24@example.org,Construction Worker,<30K,Mass Market,Mobile App,127,2015-04-14,True
2203,Ronald,Hartman,1942-09-18,Female,***-***-2485,1-169-560-0612,lynnwebster@example.org,Business Owner,60K-100K,Mass Market,Mobile App,92,2018-08-23,True
2204,Lori,Huber,1960-12-03,Female,***-***-7840,(738) 685-0491 x084,krista56@example.net,Truck Driver,30K-60K,Mass Market,Branch,228,2021-09-21,True
2205,Susan,Thompson,1979-07-15,Male,***-***-1862,1-133-707-8212,cooperjesse@example.net,Lawyer,<30K,Mass Market,Online,100,2018-07-26,True
2206,Priscilla,Dean,1994-07-17,Female,***-***-1817,675-015-9320 x523,melinda65@example.com,Student,60K-100K,Mass Market,Referral,198,2018-08-29,True
